Cstno,Age,Sex,Income,USE_Month,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct
719517258,57,M,6~8천만원미만,36,7558000,3676000,67
714111333,55,M,4~6천만원미만,46,5381000,1910000,38
717551358,63,M,4~6천만원미만,55,3556000,2279000,56
813573333,60,M,2천만원미만,55,2661000,1354000,25
711709683,53,F,2천만원미만,36,3506000,1999000,48
712902483,35,M,4~6천만원미만,24,2066000,1895000,43
710893533,53,M,8천만원이상,42,8329000,1570000,56
719883858,58,M,2천만원미만,48,2774000,1258000,33
719628033,33,F,Unknown,36,4134000,2475000,52
712043433,53,M,6~8천만원미만,36,11329000,1213000,33
769095558,59,M,4~6천만원미만,53,9055000,1755000,45
816094233,37,M,8천만원이상,32,17393000,1692000,38
758417508,50,F,2천만원미만,43,5908000,3313000,72
721234308,35,F,2천만원미만,21,5825000,2820000,62
717138558,28,M,2~4천만원미만,16,3665000,1813000,31
798120858,37,M,6~8천만원미만,31,3797000,2555000,44
709997958,39,M,2~4천만원미만,28,3478000,2133000,54
712617408,31,M,2~4천만원미만,20,13734000,2566000,74
720158208,37,M,4~6천만원미만,23,3034000,2058000,49
716548083,39,M,2천만원미만,32,2973000,2593000,57
717631008,38,M,6~8천만원미만,31,24296000,1886000,48
813964383,35,M,2~4천만원미만,30,8969000,2568000,59
719952408,30,M,2천만원미만,36,2550000,1870000,51
771028533,48,F,2천만원미만,35,10357000,911000,25
771823308,33,F,2천만원미만,21,1475000,1896000,33
719854008,47,M,2~4천만원미만,36,5154000,1694000,32
713998233,37,F,2천만원미만,36,3586000,2780000,57
714746358,38,M,4~6천만원미만,28,4646000,2234000,35
713574708,39,M,2~4천만원미만,28,1640000,3124000,66
714753258,34,M,4~6천만원미만,36,2379000,2966000,50
712004208,65,M,2천만원미만,56,3422000,1973000,59
719621958,43,M,4~6천만원미만,28,4365000,1720000,40
819610908,38,M,6~8천만원미만,33,32938000,1137000,26
823948308,48,M,2~4천만원미만,44,6710000,1727000,37
712064358,38,M,4~6천만원미만,36,2507000,1999000,34
816013383,65,F,2천만원미만,56,6184000,1712000,27
758765808,36,F,2천만원미만,29,2029000,1802000,40
780881358,35,M,2~4천만원미만,17,16659000,2551000,74
709422183,58,F,2천만원미만,46,2203000,1788000,45
779951058,54,F,Unknown,38,5122000,1908000,39
809941233,53,M,6~8천만원미만,48,3074000,1377000,38
710844408,38,M,4~6천만원미만,36,2584000,1843000,28
819002508,31,M,2~4천만원미만,26,2037000,2563000,64
807141183,34,M,8천만원이상,29,14938000,1930000,36
711119358,38,M,4~6천만원미만,31,2014000,2460000,52
808273533,39,M,4~6천만원미만,34,1818000,2054000,55
716297658,37,M,6~8천만원미만,36,14926000,2405000,55
716532258,51,F,2천만원미만,43,2827000,3291000,55
720540708,53,F,2천만원미만,42,2773000,1197000,25
720904233,53,M,6~8천만원미만,41,16033000,1158000,31
720863133,65,M,2천만원미만,54,3213000,1855000,39
714957108,33,F,2천만원미만,26,3616000,3133000,72
790102008,37,M,4~6천만원미만,30,5924000,3305000,80
781933983,47,M,2~4천만원미만,41,14535000,2970000,76
712643358,59,F,2천만원미만,49,2833000,1335000,23
716686158,59,F,2천만원미만,49,1479000,1621000,32
806894133,34,F,Unknown,29,1617000,2546000,55
721344858,26,M,2천만원미만,13,2237000,2192000,36
813230208,45,M,8천만원이상,40,2900000,4686000,64
716835033,54,F,Unknown,45,13126000,1836000,37
787500333,52,M,6~8천만원미만,40,8695000,2030000,58
768582033,47,M,2~4천만원미만,41,6692000,3902000,76
713992158,57,F,2천만원미만,36,2159000,1353000,30
719916408,34,M,4~6천만원미만,27,2501000,1850000,34
789433758,36,M,6~8천만원미만,27,6338000,1715000,39
785011383,36,F,2~4천만원미만,30,2190000,1412000,38
719283633,57,F,2~4천만원미만,49,7578000,1325000,29
710816358,29,M,2천만원미만,18,2963000,2523000,48
779653458,37,M,6~8천만원미만,20,8260000,2323000,47
716382708,46,F,2천만원미만,36,8309000,1165000,35
710387583,55,M,6~8천만원미만,35,3864000,1018000,32
718772133,56,M,6~8천만원미만,47,10230000,1484000,34
711224733,32,M,8천만원이상,27,22382000,695000,10
718360083,39,M,8천만원이상,36,25790000,2443000,70
716102583,63,F,2천만원미만,53,2675000,1959000,56
720673008,49,F,2천만원미만,38,1652000,1771000,47
708459633,38,M,4~6천만원미만,26,5815000,1604000,42
712868733,60,M,2천만원미만,52,2595000,1562000,27
713790708,38,M,4~6천만원미만,36,3421000,2269000,39
717648783,63,M,6~8천만원미만,51,6922000,1449000,28
714709983,43,F,2천만원미만,36,6979000,1665000,44
819409608,39,F,2천만원미만,34,2594000,1457000,43
717585858,35,F,Unknown,24,16915000,2795000,55
791856033,45,M,6~8천만원미만,39,34516000,1041000,27
714474483,35,F,2~4천만원미만,29,2523000,2005000,50
716448783,48,F,2~4천만원미만,39,6235000,1225000,34
711065133,26,M,2~4천만원미만,13,1473000,2099000,39
713769258,36,M,8천만원이상,26,17116000,2547000,45
712288158,37,M,6~8천만원미만,17,4631000,2864000,37
714130233,39,M,4~6천만원미만,19,3047000,1602000,37
789127533,49,M,6~8천만원미만,37,32338000,3013000,83
717038733,56,M,4~6천만원미만,36,2253000,1324000,38
804840033,45,M,4~6천만원미만,38,16611000,1960000,48
709363383,34,M,Unknown,36,22886000,2652000,61
789760233,29,M,6~8천만원미만,14,3544000,2435000,63
712058958,28,M,2천만원미만,19,3480000,2744000,75
708295533,65,F,2천만원미만,56,3549000,1215000,22
817686633,26,F,2천만원미만,15,1438300,2856000,39
713738883,57,F,2천만원미만,36,3136000,1260000,34
721310283,47,M,8천만원이상,36,34516000,1804000,32
803132733,54,F,2천만원미만,48,6814000,1339000,30
779852133,48,M,8천만원이상,32,34516000,3093000,66
716210283,36,F,Unknown,36,8500000,1618000,37
711615933,43,M,6~8천만원미만,33,28170000,1013000,28
785311158,54,F,2천만원미만,48,6610000,3328000,69
717267108,37,M,4~6천만원미만,26,15755000,2061000,61
711636558,33,M,6~8천만원미만,36,2711000,1567000,42
717504258,38,M,2~4천만원미만,25,3735000,1573000,35
718242333,36,M,6~8천만원미만,36,10216000,2568000,69
771844458,40,F,Unknown,28,20420000,1804000,41
708892833,37,M,8천만원이상,30,13662000,725000,22
779465358,26,F,Unknown,13,3038000,2243000,38
720191883,45,M,4~6천만원미만,35,7050000,1236000,36
710934033,26,M,2천만원미만,13,1775000,2169000,43
714473658,42,M,2~4천만원미만,30,8960000,1488000,26
716569983,33,M,6~8천만원미만,36,2355000,1765000,27
789833583,57,F,2~4천만원미만,47,6803000,1476000,30
818923158,55,M,4~6천만원미만,50,2145000,1275000,31
716596308,40,M,6~8천만원미만,36,3919000,1872000,51
716620458,32,M,2천만원미만,23,4500000,2439000,63
710251608,62,F,2천만원미만,54,2941000,1453000,27
710633808,26,M,4~6천만원미만,13,7102000,2411000,41
719318583,37,M,2천만원미만,26,6866000,862000,13
819202533,57,M,6~8천만원미만,52,10378000,1306000,32
827360883,47,F,Unknown,43,13473000,1593000,46
771196083,47,M,6~8천만원미만,34,18178000,1837000,37
809962908,48,F,Unknown,43,8171000,1909000,52
788965683,49,F,2천만원미만,36,1438300,2170000,41
817142433,35,M,6~8천만원미만,20,8082000,1725000,29
716993058,57,M,4~6천만원미만,48,24589000,4291000,78
771040758,62,F,Unknown,49,30310000,3703000,91
713309583,55,F,2천만원미만,36,2967000,2177000,59
710273658,36,M,4~6천만원미만,17,3092000,2883000,61
771429408,54,M,6~8천만원미만,42,1618000,1515000,31
719452308,30,F,2천만원미만,23,2498000,2048000,35
818908833,46,M,2~4천만원미만,41,2564000,2038000,45
780998133,43,M,6~8천만원미만,34,10540000,1980000,45
801726933,34,M,8천만원이상,28,13384000,1899000,33
788474658,55,M,6~8천만원미만,48,16208000,1842000,56
708438033,36,F,2천만원미만,27,3049000,2617000,48
710562258,44,M,6~8천만원미만,33,19214000,3407000,47
770764908,39,M,4~6천만원미만,25,3071000,1765000,36
814776033,34,M,6~8천만원미만,29,13395000,2650000,69
715057383,40,M,4~6천만원미만,31,17126000,3891000,79
717970158,42,M,4~6천만원미만,36,8083000,3942000,84
715168008,36,M,2~4천만원미만,28,8995000,2398000,61
720802833,26,F,2천만원미만,13,2404000,2692000,63
789370383,42,M,2~4천만원미만,32,2807000,1346000,26
711782733,55,M,2~4천만원미만,36,3097000,1390000,24
709000008,45,M,6~8천만원미만,37,10651000,2073000,54
719381733,61,M,4~6천만원미만,47,2175000,3994000,64
771169458,41,M,8천만원이상,28,28020000,1723000,36
709974108,35,F,2천만원미만,23,2640000,3116000,80
757024233,34,M,8천만원이상,27,31313000,2555000,62
768928833,37,M,6~8천만원미만,31,7304000,2717000,63
720504633,46,M,4~6천만원미만,32,3254000,967000,24
812441358,26,M,2~4천만원미만,21,1438300,2660000,89
713287608,54,F,2천만원미만,41,3161000,2412000,62
711357858,47,F,2천만원미만,36,7246000,777000,13
715478733,56,F,2천만원미만,36,3088000,2292000,54
780382008,42,F,2천만원미만,32,13719000,3774000,63
715749858,30,M,2~4천만원미만,18,4726000,1723000,31
710951808,32,M,2천만원미만,36,6100000,1668000,32
713469333,40,M,6~8천만원미만,28,19279000,1777000,56
719243808,33,F,2천만원미만,20,3792000,1888000,39
772202058,64,M,2천만원미만,53,2084000,1597000,37
711346383,33,M,6~8천만원미만,28,34516000,2804000,70
711405333,52,M,6~8천만원미만,43,6849000,1651000,43
778407033,59,F,2천만원미만,39,2417000,2367000,50
714862083,41,F,Unknown,33,5802000,3386000,53
711199008,38,M,2~4천만원미만,31,2919000,2399000,57
709858533,29,M,2천만원미만,20,2462000,2320000,57
718627458,43,F,Unknown,38,1947000,2119000,52
711816108,40,M,6~8천만원미만,29,18563000,2395000,45
717105258,37,F,2천만원미만,36,3992000,2181000,32
715822008,32,M,2천만원미만,14,3568000,1913000,35
714971583,36,M,4~6천만원미만,27,7776000,3063000,87
713663508,58,M,2~4천만원미만,42,1438300,1088000,22
709025583,53,M,6~8천만원미만,36,9355000,1138000,38
812809083,37,F,Unknown,32,19636000,2595000,58
714073983,47,M,2~4천만원미만,36,7327000,1788000,46
789297558,36,M,8천만원이상,25,7049000,2602000,51
710375283,26,F,2~4천만원미만,18,2033000,2236000,55
712189233,38,F,2~4천만원미만,20,5153000,3095000,63
713767383,32,F,2~4천만원미만,22,2062000,2397000,41
797414733,37,F,2천만원미만,31,2005000,2439000,61
712452033,26,M,2천만원미만,13,2479000,2225000,44
714151533,55,F,2~4천만원미만,46,4589000,1569000,33
720440583,35,M,6~8천만원미만,36,2263000,1927000,47
787494783,58,M,4~6천만원미만,46,8184000,2140000,49
819966033,32,M,Unknown,27,9238000,2522000,68
710297133,47,M,6~8천만원미만,36,30210000,3503000,65
793355508,32,M,2천만원미만,26,6942000,2657000,71
708580908,56,M,4~6천만원미만,37,14551000,1373000,35
719826333,34,F,2천만원미만,13,1438300,2557000,67
780689733,65,M,Unknown,56,11332000,2758000,56
744764433,55,M,8천만원이상,48,30967000,1473000,35
714902283,43,M,6~8천만원미만,36,7866000,2843000,53
789309558,31,M,2천만원미만,21,2718000,2570000,49
713188383,54,F,2천만원미만,36,3084000,1446000,22
719506983,52,M,6~8천만원미만,42,17302000,1181000,30
714804483,48,M,2~4천만원미만,36,12159000,1426000,34
748503708,54,F,2천만원미만,47,2797000,1566000,36
803587533,33,M,4~6천만원미만,28,2618000,3319000,86
789777408,26,F,2천만원미만,15,1442000,1134000,26
716811483,30,F,2천만원미만,24,2063000,1859000,43
714118383,49,F,2천만원미만,43,8154000,2223000,72
720532908,36,F,2~4천만원미만,20,9735000,2967000,80
765055833,56,M,6~8천만원미만,49,4310000,1645000,33
715310208,53,M,6~8천만원미만,36,11450000,2197000,45
718577958,39,M,8천만원이상,26,8906000,809000,15
789167658,34,M,4~6천만원미만,23,4245000,1534000,34
789987183,53,M,6~8천만원미만,45,21953000,1413000,37
717730533,32,M,2~4천만원미만,21,1614000,2659000,63
708668283,39,M,6~8천만원미만,22,5140000,1842000,36
772360683,57,M,8천만원이상,46,31762000,1515000,36
712500933,48,F,Unknown,40,11692000,2997000,56
804867183,37,M,4~6천만원미만,30,16043000,2599000,47
826068183,36,M,6~8천만원미만,32,15488000,2916000,50
820044333,39,M,2~4천만원미만,34,2503000,4157000,58
714211533,31,M,2천만원미만,36,3312000,2670000,50
710287533,31,M,2~4천만원미만,36,6269000,2221000,57
720603558,36,M,4~6천만원미만,36,20337000,2460000,74
819258408,47,F,2천만원미만,42,2224000,1698000,41
717664008,37,M,4~6천만원미만,19,3100000,694000,12
717437058,38,M,4~6천만원미만,26,26437000,2167000,57
717327783,39,M,6~8천만원미만,27,9959000,2760000,44
712887633,39,M,6~8천만원미만,36,25008000,1753000,43
716129208,37,M,2~4천만원미만,36,2031000,1678000,36
718037433,58,M,6~8천만원미만,49,1654000,1887000,60
709839858,58,F,2천만원미만,39,4608000,1535000,31
719686458,37,M,2~4천만원미만,36,3908000,1903000,30
721434483,54,M,6~8천만원미만,46,2798000,2631000,55
716096358,45,F,2천만원미만,39,2551000,3753000,63
718244958,36,F,Unknown,26,8621000,1989000,37
711315783,53,M,2~4천만원미만,43,7451000,2165000,49
821296083,34,F,2천만원미만,30,2617000,2003000,47
711562833,35,M,6~8천만원미만,24,12634000,717000,18
716447733,32,M,2~4천만원미만,18,6407000,1921000,43
719591283,38,M,2천만원미만,27,1438300,2412000,58
789911808,37,M,6~8천만원미만,28,2672000,2487000,52
713195808,37,F,Unknown,36,11948000,2792000,51
717866133,47,F,2천만원미만,36,2677000,2170000,63
716670783,52,F,Unknown,36,24703000,4776000,63
789197508,54,M,4~6천만원미만,43,2240000,1518000,36
713108433,53,M,6~8천만원미만,40,6052000,1476000,37
711403383,33,F,2천만원미만,23,2562000,2256000,70
768212583,49,M,4~6천만원미만,43,15377000,1848000,49
720181758,37,M,8천만원이상,22,8654000,850000,18
710632683,31,M,2~4천만원미만,24,1438300,2308000,49
711836733,43,M,8천만원이상,31,1438300,1867000,45
771183933,39,M,6~8천만원미만,26,16040000,1923000,49
711327558,38,M,2~4천만원미만,36,2801000,1600000,45
788971308,62,F,2천만원미만,49,2658000,1809000,41
718950483,58,F,2~4천만원미만,48,12423000,1208000,38
714278958,39,F,Unknown,27,9347000,2201000,46
711817158,30,M,2~4천만원미만,22,3143000,2510000,57
765824058,46,M,6~8천만원미만,39,5106000,3784000,74
710109633,39,M,4~6천만원미만,31,9871000,1683000,34
713643858,53,F,2~4천만원미만,43,1525000,1911000,47
716399583,34,M,8천만원이상,36,19630000,2286000,39
714516783,54,F,2천만원미만,36,12547000,3360000,56
710490708,54,M,6~8천만원미만,36,17686000,2047000,46
780662133,39,M,4~6천만원미만,28,3257000,1534000,35
715389708,36,F,2천만원미만,28,4824000,1516000,32
789607983,38,M,2~4천만원미만,32,8603000,1758000,40
720171033,45,M,4~6천만원미만,36,11498000,4014000,70
815104608,28,F,2천만원미만,23,3818000,2947000,87
719660658,37,F,Unknown,36,16594000,2134000,47
714159858,57,M,2~4천만원미만,48,5387000,1546000,36
714225333,48,F,2천만원미만,36,2930000,1545000,21
712204308,33,M,2~4천만원미만,36,10023000,2878000,65
718468158,38,M,4~6천만원미만,25,9303000,2261000,37
711575058,36,M,4~6천만원미만,36,2956000,1896000,31
735417408,37,M,4~6천만원미만,30,2218000,1941000,58
717171408,36,M,6~8천만원미만,26,9959000,2021000,41
814312308,54,F,2~4천만원미만,49,5335000,1435000,29
711786108,52,M,4~6천만원미만,43,7187000,1159000,26
712905708,53,F,2천만원미만,39,2590000,1188000,40
720050208,27,F,2천만원미만,19,4255000,2236000,57
793952133,32,F,2천만원미만,26,2778000,1680000,33
798140283,57,M,8천만원이상,51,10711000,1180000,29
720427683,58,M,8천만원이상,46,16163000,2171000,48
789970233,54,F,2천만원미만,45,2513000,1454000,30
713893308,45,M,4~6천만원미만,37,3291000,1984000,38
718843608,36,F,2천만원미만,25,8917000,3327000,80
752085108,39,F,2~4천만원미만,29,4955000,1824000,38
789435783,39,F,2~4천만원미만,30,2909000,1532000,26
711032058,34,M,6~8천만원미만,21,34516000,2901000,75
784719708,54,F,2~4천만원미만,43,1438300,1707000,41
804663258,54,M,6~8천만원미만,49,14015000,1903000,49
716900433,36,M,4~6천만원미만,28,2540000,2384000,61
720909408,37,M,8천만원이상,24,3497000,2337000,61
712187808,27,M,2~4천만원미만,15,3682000,1826000,35
718428033,55,F,2천만원미만,41,4430000,3395000,70
714892533,26,M,Unknown,16,3877000,2473000,33
714985458,56,M,4~6천만원미만,36,15124000,1850000,44
716647983,58,F,2천만원미만,53,7712000,1574000,34
712340733,42,F,Unknown,34,19373000,1792000,48
719293533,30,M,Unknown,13,21590000,2567000,70
715257708,38,M,4~6천만원미만,32,3657000,2758000,55
708331758,47,F,Unknown,35,32444000,3725000,60
709501683,33,F,2~4천만원미만,24,5830000,2263000,60
711692508,54,F,2천만원미만,47,1438300,1154000,22
715612983,65,F,Unknown,55,6463000,2336000,49
709674333,33,M,4~6천만원미만,23,2400000,2677000,70
805522758,44,F,2천만원미만,39,2311000,1701000,33
781013958,57,F,2~4천만원미만,48,3585000,1344000,37
717495258,34,M,6~8천만원미만,25,9131000,1893000,36
795052083,63,F,2~4천만원미만,56,1438300,3630000,71
773389908,37,F,2천만원미만,31,1438300,2075000,66
719320833,39,M,4~6천만원미만,36,5471000,1992000,46
816843933,39,M,6~8천만원미만,34,8823000,1961000,32
789196158,55,M,4~6천만원미만,44,2173000,1485000,26
717930483,37,M,8천만원이상,25,5616000,1564000,31
773442258,57,M,6~8천만원미만,51,8571000,1397000,28
719872833,45,F,2천만원미만,36,2803000,3347000,71
721491258,53,M,6~8천만원미만,36,3924000,1417000,30
770575233,37,M,4~6천만원미만,23,5663000,2553000,61
715800708,60,F,2천만원미만,49,3955000,1560000,43
719996958,29,F,2천만원미만,23,7997000,2208000,56
719889408,56,F,2천만원미만,36,3652000,1561000,39
708811233,37,M,6~8천만원미만,27,12702000,1992000,40
794627208,43,M,4~6천만원미만,23,7189000,1935000,52
719020983,58,M,6~8천만원미만,42,12421000,1913000,49
719131533,29,F,2천만원미만,17,2585000,3519000,73
710449983,38,M,8천만원이상,29,2818000,2916000,45
